timestamp,equipment_id,vibration,temperature,pressure,current,rpm,tool_wear,degradation_level,failure_imminent,failure_type
2020-05-15 04:00:00,Machine_L50423,3.01,309.6,172.4,28.1,1724,133,0.665,False,No Failure
2020-05-15 05:00:00,Machine_18104,3.01,309.6,139.7,48.0,1397,135,0.675,False,No Failure
2020-05-15 06:00:00,Machine_18105,3.01,309.6,158.8,32.7,1588,138,0.69,False,No Failure
2020-05-15 07:00:00,Machine_L50426,3.01,309.7,146.8,42.0,1468,141,0.705,False,No Failure
2020-05-15 08:00:00,Machine_18107,3.01,309.8,159.4,31.1,1594,143,0.715,False,No Failure
2020-05-15 09:00:00,Machine_18108,3.01,309.7,151.1,39.3,1511,146,0.73,False,No Failure
2020-05-15 10:00:00,Machine_L50429,3.011,309.8,149.3,38.9,1493,149,0.745,False,No Failure
2020-05-15 11:00:00,Machine_H32664,3.012,309.8,170.9,27.0,1709,151,0.755,False,No Failure
2020-05-15 12:00:00,Machine_L50431,3.011,309.6,150.1,36.1,1501,156,0.78,False,No Failure
2020-05-15 13:00:00,Machine_L50432,3.011,309.7,166.8,30.8,1668,158,0.79,False,No Failure
2020-05-15 14:00:00,Machine_L50433,3.011,309.6,150.2,48.9,1502,160,0.8,False,No Failure
2020-05-15 15:00:00,Machine_18114,3.01,309.7,128.8,58.4,1288,162,0.81,False,No Failure
2020-05-15 16:00:00,Machine_L50435,3.01,309.7,149.1,42.9,1491,165,0.825,False,No Failure
2020-05-15 17:00:00,Machine_L50436,3.011,309.8,151.9,39.6,1519,167,0.835,False,No Failure
2020-05-15 18:00:00,Machine_L50437,3.012,309.9,198.4,19.7,1984,169,0.845,False,No Failure
2020-05-15 19:00:00,Machine_L50438,3.012,309.9,164.3,32.9,1643,171,0.855,False,No Failure
2020-05-15 20:00:00,Machine_18119,3.012,310.0,162.5,31.6,1625,173,0.865,False,No Failure
2020-05-15 21:00:00,Machine_18120,3.013,310.0,206.8,17.8,2068,176,0.88,False,No Failure
2020-05-15 22:00:00,Machine_H32675,3.013,310.1,146.9,39.7,1469,179,0.895,False,No Failure
2020-05-15 23:00:00,Machine_L50442,3.013,310.1,155.8,36.3,1558,184,0.92,False,No Failure
2020-05-16 00:00:00,Machine_L50443,3.013,310.0,134.4,54.8,1344,186,0.93,False,No Failure
2020-05-16 01:00:00,Machine_H32678,3.013,310.1,145.5,44.1,1455,188,0.94,False,No Failure
2020-05-16 02:00:00,Machine_L50445,3.013,310.1,135.5,53.6,1355,193,0.965,False,No Failure
2020-05-16 03:00:00,Machine_L50446,3.013,310.1,126.9,56.8,1269,195,0.975,True,Overstrain Failure
2020-05-16 04:00:00,Machine_L50447,3.013,310.0,155.0,41.5,1550,197,0.985,False,No Failure
2020-05-16 05:00:00,Machine_18128,3.013,310.1,152.5,37.8,1525,199,0.995,False,No Failure
2020-05-16 06:00:00,Machine_18129,3.013,310.0,169.6,32.4,1696,202,1.0,False,No Failure
2020-05-16 07:00:00,Machine_L50450,3.014,310.1,193.7,21.8,1937,205,1.0,False,No Failure
2020-05-16 08:00:00,Machine_18131,3.014,310.0,168.9,32.1,1689,207,1.0,False,No Failure
2020-05-16 09:00:00,Machine_18132,3.013,310.0,159.3,30.8,1593,210,1.0,False,No Failure
2020-05-16 10:00:00,Machine_18133,3.013,309.9,156.5,36.0,1565,213,1.0,False,No Failure
2020-05-16 11:00:00,Machine_L50454,3.013,310.0,166.5,31.4,1665,0,0.0,False,No Failure
2020-05-16 12:00:00,Machine_H32689,3.013,310.0,153.2,36.3,1532,2,0.01,False,No Failure
2020-05-16 13:00:00,Machine_L50456,3.013,310.0,143.8,40.9,1438,7,0.035,False,No Failure
2020-05-16 14:00:00,Machine_L50457,3.013,310.1,153.1,41.6,1531,9,0.045,False,No Failure
2020-05-16 15:00:00,Machine_L50458,3.013,310.0,150.6,40.8,1506,11,0.055,False,No Failure
2020-05-16 16:00:00,Machine_L50459,3.012,309.9,138.2,52.4,1382,13,0.065,False,No Failure
2020-05-16 17:00:00,Machine_18140,3.012,309.9,145.6,50.8,1456,15,0.075,False,No Failure
2020-05-16 18:00:00,Machine_18141,3.012,310.0,144.5,45.6,1445,18,0.09,False,No Failure
2020-05-16 19:00:00,Machine_L50462,3.012,309.9,151.5,40.9,1515,21,0.105,False,No Failure
2020-05-16 20:00:00,Machine_L50463,3.012,309.9,144.9,45.5,1449,23,0.115,False,No Failure
2020-05-16 21:00:00,Machine_H32698,3.012,309.9,136.2,50.7,1362,25,0.125,False,No Failure
2020-05-16 22:00:00,Machine_L50465,3.012,309.9,168.7,29.7,1687,30,0.15,False,No Failure
2020-05-16 23:00:00,Machine_L50466,3.012,310.0,161.8,37.6,1618,32,0.16,False,No Failure
2020-05-17 00:00:00,Machine_18147,3.012,310.1,155.8,32.6,1558,34,0.17,False,No Failure
2020-05-17 01:00:00,Machine_L50468,3.013,310.1,166.2,31.0,1662,37,0.185,False,No Failure
2020-05-17 02:00:00,Machine_18149,3.012,310.1,129.5,56.6,1295,39,0.195,False,No Failure
2020-05-17 03:00:00,Machine_L50470,3.012,310.2,138.5,42.3,1385,42,0.21,False,No Failure
2020-05-17 04:00:00,Machine_18151,3.012,310.1,147.9,45.5,1479,44,0.22,False,No Failure
2020-05-17 05:00:00,Machine_L50472,3.013,310.3,140.0,44.3,1400,47,0.235,False,No Failure
2020-05-17 06:00:00,Machine_18153,3.012,310.3,135.7,54.5,1357,49,0.245,False,No Failure
2020-05-17 07:00:00,Machine_L50474,3.011,310.2,165.7,34.1,1657,52,0.26,False,No Failure
2020-05-17 08:00:00,Machine_L50475,3.011,310.2,149.6,43.4,1496,54,0.27,False,No Failure
2020-05-17 09:00:00,Machine_18156,3.012,310.3,137.9,43.2,1379,56,0.28,False,No Failure
2020-05-17 10:00:00,Machine_L50477,3.012,310.3,154.8,38.6,1548,59,0.295,False,No Failure
2020-05-17 11:00:00,Machine_L50478,3.012,310.3,149.9,38.1,1499,61,0.305,False,No Failure
2020-05-17 12:00:00,Machine_L50479,3.013,310.5,139.0,45.8,1390,63,0.315,False,No Failure
2020-05-17 13:00:00,Machine_H32714,3.013,310.4,153.8,38.4,1538,65,0.325,False,No Failure
2020-05-17 14:00:00,Machine_L50481,3.013,310.5,136.5,47.7,1365,70,0.35,False,No Failure
2020-05-17 15:00:00,Machine_L50482,3.013,310.5,150.3,48.6,1503,72,0.36,False,No Failure
2020-05-17 16:00:00,Machine_L50483,3.012,310.4,139.0,49.9,1390,74,0.37,False,No Failure
2020-05-17 17:00:00,Machine_L50484,3.012,310.3,149.7,45.7,1497,76,0.38,False,No Failure
2020-05-17 18:00:00,Machine_18165,3.013,310.4,157.7,48.3,1577,78,0.39,False,No Failure
2020-05-17 19:00:00,Machine_L50486,3.014,310.5,143.2,54.3,1432,81,0.405,False,No Failure
2020-05-17 20:00:00,Machine_18167,3.014,310.5,156.3,39.9,1563,83,0.415,False,No Failure
2020-05-17 21:00:00,Machine_L50488,3.014,310.4,143.3,43.4,1433,86,0.43,False,No Failure
2020-05-17 22:00:00,Machine_L50489,3.013,310.4,138.4,50.1,1384,88,0.44,False,No Failure
2020-05-17 23:00:00,Machine_L50490,3.013,310.4,134.6,46.7,1346,90,0.45,False,No Failure
2020-05-18 00:00:00,Machine_L50491,3.013,310.4,145.9,44.7,1459,92,0.46,False,No Failure
2020-05-18 01:00:00,Machine_L50492,3.014,310.4,163.9,28.9,1639,94,0.47,False,No Failure
2020-05-18 02:00:00,Machine_L50493,3.014,310.4,173.7,31.9,1737,96,0.48,False,No Failure
2020-05-18 03:00:00,Machine_L50494,3.014,310.5,148.9,43.5,1489,98,0.49,False,No Failure
2020-05-18 04:00:00,Machine_18175,3.015,310.6,149.2,43.0,1492,100,0.5,False,No Failure
2020-05-18 05:00:00,Machine_18176,3.014,310.5,121.7,60.6,1217,103,0.515,False,No Failure
2020-05-18 06:00:00,Machine_L50497,3.015,310.5,163.6,28.7,1636,106,0.53,False,No Failure
2020-05-18 07:00:00,Machine_L50498,3.014,310.4,143.6,49.7,1436,108,0.54,False,No Failure
2020-05-18 08:00:00,Machine_L50499,3.014,310.4,168.9,30.6,1689,110,0.55,False,No Failure
2020-05-18 09:00:00,Machine_L50500,3.015,310.5,228.9,16.4,2289,112,0.56,False,No Failure
2020-05-18 10:00:00,Machine_L50501,3.015,310.6,152.2,41.0,1522,114,0.57,False,No Failure
2020-05-18 11:00:00,Machine_L50502,3.015,310.5,135.1,52.9,1351,116,0.58,False,No Failure
2020-05-18 12:00:00,Machine_L50503,3.015,310.5,158.9,36.7,1589,118,0.59,False,No Failure
2020-05-18 13:00:00,Machine_L50504,3.015,310.6,157.8,34.1,1578,120,0.6,False,No Failure
2020-05-18 14:00:00,Machine_L50505,3.015,310.6,158.7,33.7,1587,122,0.61,False,No Failure
2020-05-18 15:00:00,Machine_L50506,3.015,310.6,196.2,20.2,1962,124,0.62,False,No Failure
2020-05-18 16:00:00,Machine_18187,3.015,310.6,243.2,14.2,2432,126,0.63,False,No Failure
2020-05-18 17:00:00,Machine_L50508,3.016,310.6,141.8,43.9,1418,129,0.645,False,No Failure
2020-05-18 18:00:00,Machine_L50509,3.016,310.7,168.3,29.7,1683,131,0.655,False,No Failure
2020-05-18 19:00:00,Machine_L50510,3.017,310.8,138.5,50.7,1385,133,0.665,False,No Failure
2020-05-18 20:00:00,Machine_L50511,3.017,310.8,155.9,44.5,1559,135,0.675,False,No Failure
2020-05-18 21:00:00,Machine_18192,3.017,310.8,167.1,31.6,1671,137,0.685,False,No Failure
2020-05-18 22:00:00,Machine_18193,3.016,310.8,134.3,49.5,1343,140,0.7,False,No Failure
2020-05-18 23:00:00,Machine_18194,3.016,310.8,154.8,34.2,1548,143,0.715,False,No Failure
2020-05-19 00:00:00,Machine_L50515,3.017,310.9,170.5,31.2,1705,146,0.73,False,No Failure
2020-05-19 01:00:00,Machine_L50516,3.016,310.8,153.5,35.4,1535,148,0.74,False,No Failure
2020-05-19 02:00:00,Machine_L50517,3.016,310.8,156.4,34.1,1564,150,0.75,False,No Failure
2020-05-19 03:00:00,Machine_18198,3.016,310.9,151.0,40.9,1510,152,0.76,False,No Failure
2020-05-19 04:00:00,Machine_L50519,3.016,310.9,149.2,45.2,1492,155,0.775,False,No Failure
2020-05-19 05:00:00,Machine_18200,3.015,310.8,145.2,44.1,1452,157,0.785,False,No Failure
2020-05-19 06:00:00,Machine_H32755,3.014,310.7,132.9,52.0,1329,160,0.8,False,No Failure
2020-05-19 07:00:00,Machine_L50522,3.015,310.8,138.2,52.4,1382,165,0.825,False,No Failure
2020-05-19 08:00:00,Machine_18203,3.015,310.8,162.8,36.4,1628,167,0.835,False,No Failure
2020-05-19 09:00:00,Machine_L50524,3.014,310.7,170.6,27.9,1706,170,0.85,False,No Failure
2020-05-19 10:00:00,Machine_L50525,3.013,310.7,159.4,34.1,1594,172,0.86,False,No Failure
2020-05-19 11:00:00,Machine_L50526,3.013,310.7,176.1,24.3,1761,174,0.87,False,No Failure
2020-05-19 12:00:00,Machine_L50527,3.013,310.6,152.9,41.8,1529,176,0.88,False,No Failure
2020-05-19 13:00:00,Machine_18208,3.013,310.7,153.2,40.7,1532,178,0.89,False,No Failure
2020-05-19 14:00:00,Machine_L50529,3.014,310.7,167.3,27.8,1673,181,0.905,False,No Failure
2020-05-19 15:00:00,Machine_L50530,3.014,310.8,128.5,62.6,1285,183,0.915,True,Overstrain Failure
2020-05-19 16:00:00,Machine_L50531,3.014,310.8,168.0,31.4,1680,185,0.925,False,No Failure
2020-05-19 17:00:00,Machine_L50532,3.014,310.8,161.0,34.6,1610,187,0.935,False,No Failure
2020-05-19 18:00:00,Machine_L50533,3.016,310.9,163.2,31.6,1632,189,0.945,False,No Failure
2020-05-19 19:00:00,Machine_L50534,3.016,310.9,155.9,40.2,1559,191,0.955,False,No Failure
2020-05-19 20:00:00,Machine_L50535,3.015,310.8,136.7,49.0,1367,193,0.965,False,No Failure
2020-05-19 21:00:00,Machine_L50536,3.016,310.8,135.5,57.8,1355,195,0.975,True,Overstrain Failure
2020-05-19 22:00:00,Machine_H32771,3.016,310.7,141.4,51.7,1414,197,0.985,False,No Failure
2020-05-19 23:00:00,Machine_L50538,3.015,310.6,152.2,36.6,1522,202,1.0,False,No Failure
2020-05-20 00:00:00,Machine_L50539,3.015,310.6,152.5,41.9,1525,204,1.0,False,No Failure
2020-05-20 01:00:00,Machine_L50540,3.015,310.6,139.4,46.5,1394,206,1.0,False,No Failure
2020-05-20 02:00:00,Machine_L50541,3.015,310.6,151.9,40.7,1519,208,1.0,False,No Failure
2020-05-20 03:00:00,Machine_L50542,3.014,310.6,144.5,43.9,1445,210,1.0,False,No Failure
2020-05-20 04:00:00,Machine_L50543,3.014,310.6,155.5,43.3,1555,212,1.0,False,No Failure
2020-05-20 05:00:00,Machine_L50544,3.014,310.5,163.3,39.5,1633,0,0.0,False,No Failure
2020-05-20 06:00:00,Machine_18225,3.014,310.6,163.0,30.3,1630,2,0.01,False,No Failure
2020-05-20 07:00:00,Machine_18226,3.014,310.7,169.2,32.3,1692,5,0.025,False,No Failure
2020-05-20 08:00:00,Machine_H32781,3.015,310.7,179.0,26.2,1790,8,0.04,False,No Failure
2020-05-20 09:00:00,Machine_L50548,3.015,310.8,135.0,58.5,1350,13,0.065,False,No Failure
2020-05-20 10:00:00,Machine_L50549,3.015,310.9,276.0,8.0,2760,15,0.075,True,Power Failure
2020-05-20 11:00:00,Machine_L50550,3.014,310.7,158.4,32.2,1584,17,0.085,False,No Failure
2020-05-20 12:00:00,Machine_L50551,3.014,310.7,198.9,21.8,1989,19,0.095,False,No Failure
2020-05-20 13:00:00,Machine_L50552,3.014,310.8,143.1,44.3,1431,21,0.105,False,No Failure
2020-05-20 14:00:00,Machine_L50553,3.014,310.7,156.8,35.2,1568,23,0.115,False,No Failure
2020-05-20 15:00:00,Machine_L50554,3.014,310.7,137.6,50.6,1376,25,0.125,False,No Failure
2020-05-20 16:00:00,Machine_18235,3.014,310.6,145.9,46.9,1459,27,0.135,False,No Failure
2020-05-20 17:00:00,Machine_18236,3.015,310.8,138.5,47.5,1385,30,0.15,False,No Failure
2020-05-20 18:00:00,Machine_H32791,3.015,310.8,159.1,29.6,1591,33,0.165,False,No Failure
2020-05-20 19:00:00,Machine_L50558,3.015,310.7,156.8,33.1,1568,38,0.19,False,No Failure
2020-05-20 20:00:00,Machine_18239,3.014,310.7,145.9,37.7,1459,40,0.2,False,No Failure
2020-05-20 21:00:00,Machine_L50560,3.014,310.7,159.0,36.3,1590,43,0.215,False,No Failure
2020-05-20 22:00:00,Machine_L50561,3.013,310.6,137.6,47.6,1376,45,0.225,False,No Failure
2020-05-20 23:00:00,Machine_L50562,3.013,310.6,151.0,38.5,1510,47,0.235,False,No Failure
2020-05-21 00:00:00,Machine_H32797,3.014,310.6,167.4,33.6,1674,49,0.245,False,No Failure
2020-05-21 01:00:00,Machine_L50564,3.013,310.6,142.6,40.7,1426,54,0.27,False,No Failure
2020-05-21 02:00:00,Machine_L50565,3.015,310.7,146.6,43.6,1466,56,0.28,False,No Failure
2020-05-21 03:00:00,Machine_H32800,3.015,310.8,147.4,38.7,1474,58,0.29,False,No Failure
2020-05-21 04:00:00,Machine_18247,3.016,310.8,129.0,65.3,1290,63,0.315,False,No Failure
2020-05-21 05:00:00,Machine_18248,3.017,310.9,143.5,48.0,1435,66,0.33,False,No Failure
2020-05-21 06:00:00,Machine_18249,3.015,310.7,141.6,53.2,1416,69,0.345,False,No Failure
2020-05-21 07:00:00,Machine_H32804,3.015,310.7,159.9,40.4,1599,72,0.36,False,No Failure
2020-05-21 08:00:00,Machine_L50571,3.015,310.7,146.6,47.3,1466,77,0.385,False,No Failure
2020-05-21 09:00:00,Machine_L50572,3.015,310.7,140.8,47.3,1408,79,0.395,False,No Failure
2020-05-21 10:00:00,Machine_L50573,3.015,310.6,149.0,48.1,1490,81,0.405,False,No Failure
2020-05-21 11:00:00,Machine_L50574,3.015,310.6,140.5,42.3,1405,83,0.415,False,No Failure
2020-05-21 12:00:00,Machine_L50575,3.014,310.5,164.7,33.3,1647,85,0.425,False,No Failure
2020-05-21 13:00:00,Machine_18256,3.014,310.6,145.9,35.0,1459,87,0.435,False,No Failure
2020-05-21 14:00:00,Machine_L50577,3.014,310.6,164.8,30.7,1648,90,0.45,False,No Failure
2020-05-21 15:00:00,Machine_L50578,3.014,310.7,167.5,30.7,1675,92,0.46,False,No Failure
2020-05-21 16:00:00,Machine_L50579,3.014,310.7,160.5,34.2,1605,94,0.47,False,No Failure
2020-05-21 17:00:00,Machine_H32814,3.014,310.7,153.6,44.4,1536,96,0.48,False,No Failure
2020-05-21 18:00:00,Machine_18261,3.014,310.7,161.7,34.3,1617,101,0.505,False,No Failure
2020-05-21 19:00:00,Machine_L50582,3.014,310.6,134.7,53.3,1347,104,0.52,False,No Failure
2020-05-21 20:00:00,Machine_L50583,3.013,310.5,133.7,52.7,1337,106,0.53,False,No Failure
2020-05-21 21:00:00,Machine_L50584,3.013,310.4,169.5,30.9,1695,108,0.54,False,No Failure
2020-05-21 22:00:00,Machine_18265,3.013,310.4,163.5,32.5,1635,110,0.55,False,No Failure
2020-05-21 23:00:00,Machine_L50586,3.012,310.4,147.0,44.0,1470,113,0.565,False,No Failure
2020-05-22 00:00:00,Machine_L50587,3.012,310.4,138.1,49.8,1381,115,0.575,False,No Failure
2020-05-22 01:00:00,Machine_18268,3.012,310.4,138.2,41.6,1382,117,0.585,False,No Failure
2020-05-22 02:00:00,Machine_18269,3.012,310.4,169.7,30.0,1697,120,0.6,False,No Failure
2020-05-22 03:00:00,Machine_L50590,3.012,310.3,145.1,39.7,1451,123,0.615,False,No Failure
2020-05-22 04:00:00,Machine_L50591,3.013,310.3,141.9,55.7,1419,125,0.625,False,No Failure
2020-05-22 05:00:00,Machine_L50592,3.013,310.3,131.3,55.6,1313,127,0.635,False,No Failure
2020-05-22 06:00:00,Machine_L50593,3.013,310.3,156.0,36.3,1560,129,0.645,False,No Failure
2020-05-22 07:00:00,Machine_L50594,3.013,310.3,155.5,41.2,1555,131,0.655,False,No Failure
2020-05-22 08:00:00,Machine_L50595,3.014,310.4,157.9,36.9,1579,133,0.665,False,No Failure
2020-05-22 09:00:00,Machine_L50596,3.015,310.5,143.5,44.6,1435,135,0.675,False,No Failure
2020-05-22 10:00:00,Machine_L50597,3.016,310.6,162.1,33.7,1621,137,0.685,False,No Failure
2020-05-22 11:00:00,Machine_H32832,3.016,310.6,155.5,40.4,1555,139,0.695,False,No Failure
2020-05-22 12:00:00,Machine_L50599,3.015,310.5,161.1,33.8,1611,144,0.72,False,No Failure
2020-05-22 13:00:00,Machine_L50600,3.016,310.6,183.4,23.5,1834,146,0.73,False,No Failure
2020-05-22 14:00:00,Machine_18281,3.015,310.5,161.2,29.8,1612,148,0.74,False,No Failure
2020-05-22 15:00:00,Machine_L50602,3.015,310.4,162.9,34.1,1629,151,0.755,False,No Failure
2020-05-22 16:00:00,Machine_L50603,3.014,310.4,149.6,35.2,1496,153,0.765,False,No Failure
2020-05-22 17:00:00,Machine_L50604,3.015,310.5,159.3,32.9,1593,155,0.775,False,No Failure
2020-05-22 18:00:00,Machine_18285,3.015,310.5,162.3,33.5,1623,157,0.785,False,No Failure
2020-05-22 19:00:00,Machine_L50606,3.015,310.5,138.0,48.7,1380,160,0.8,False,No Failure
2020-05-22 20:00:00,Machine_L50607,3.016,310.6,156.2,34.4,1562,162,0.81,False,No Failure
2020-05-22 21:00:00,Machine_L50608,3.016,310.6,139.1,49.4,1391,164,0.82,False,No Failure
2020-05-22 22:00:00,Machine_H32843,3.015,310.5,155.1,34.3,1551,166,0.83,False,No Failure
2020-05-22 23:00:00,Machine_H32844,3.016,310.6,182.1,26.2,1821,171,0.855,False,No Failure
2020-05-23 00:00:00,Machine_L50611,3.016,310.7,142.9,43.6,1429,176,0.88,False,No Failure
2020-05-23 01:00:00,Machine_18292,3.016,310.7,201.2,20.7,2012,178,0.89,False,No Failure
2020-05-23 02:00:00,Machine_18293,3.016,310.6,192.4,23.6,1924,181,0.905,False,No Failure
2020-05-23 03:00:00,Machine_18294,3.015,310.5,141.2,44.1,1412,184,0.92,False,No Failure
2020-05-23 04:00:00,Machine_L50615,3.015,310.5,138.9,54.9,1389,187,0.935,False,No Failure
2020-05-23 05:00:00,Machine_L50616,3.015,310.5,146.6,48.1,1466,189,0.945,False,No Failure
2020-05-23 06:00:00,Machine_L50617,3.015,310.5,229.7,15.8,2297,191,0.955,False,No Failure
2020-05-23 07:00:00,Machine_L50618,3.014,310.4,147.1,37.5,1471,193,0.965,False,No Failure
2020-05-23 08:00:00,Machine_L50619,3.014,310.3,149.2,41.4,1492,195,0.975,False,No Failure
2020-05-23 09:00:00,Machine_L50620,3.013,310.3,146.0,41.5,1460,197,0.985,False,No Failure
2020-05-23 10:00:00,Machine_L50621,3.014,310.4,155.9,39.4,1559,199,0.995,False,No Failure
2020-05-23 11:00:00,Machine_18302,3.014,310.5,149.5,52.5,1495,201,1.0,False,No Failure
2020-05-23 12:00:00,Machine_L50623,3.015,310.5,153.5,39.0,1535,204,1.0,False,No Failure
2020-05-23 13:00:00,Machine_L50624,3.015,310.6,138.1,50.7,1381,206,1.0,False,No Failure
2020-05-23 14:00:00,Machine_18305,3.016,310.6,159.9,36.1,1599,208,1.0,False,No Failure
2020-05-23 15:00:00,Machine_H32860,3.016,310.6,140.0,49.5,1400,211,1.0,False,No Failure
2020-05-23 16:00:00,Machine_L50627,3.017,310.6,162.4,34.5,1624,216,1.0,False,No Failure
2020-05-23 17:00:00,Machine_L50628,3.016,310.6,147.8,36.6,1478,218,1.0,False,No Failure
2020-05-23 18:00:00,Machine_L50629,3.017,310.7,160.5,33.3,1605,220,1.0,False,No Failure
2020-05-23 19:00:00,Machine_L50630,3.016,310.6,150.6,43.4,1506,222,1.0,False,No Failure
2020-05-23 20:00:00,Machine_L50631,3.016,310.6,145.5,43.9,1455,0,0.0,False,No Failure
2020-05-23 21:00:00,Machine_H32866,3.016,310.5,160.2,32.3,1602,2,0.01,False,Random Failure
2020-05-23 22:00:00,Machine_L50633,3.015,310.4,142.5,54.4,1425,7,0.035,False,No Failure
2020-05-23 23:00:00,Machine_L50634,3.015,310.4,191.8,21.8,1918,9,0.045,False,No Failure
2020-05-24 00:00:00,Machine_H32869,3.014,310.3,161.1,41.5,1611,11,0.055,False,No Failure
2020-05-24 01:00:00,Machine_H32870,3.014,310.4,161.0,38.6,1610,16,0.08,False,No Failure
2020-05-24 02:00:00,Machine_18317,3.015,310.4,263.9,12.0,2639,21,0.105,True,Power Failure
2020-05-24 03:00:00,Machine_L50638,3.015,310.4,132.9,46.6,1329,24,0.12,False,No Failure
2020-05-24 04:00:00,Machine_L50639,3.015,310.4,127.0,54.2,1270,26,0.13,False,No Failure
2020-05-24 05:00:00,Machine_L50640,3.015,310.3,141.5,41.6,1415,28,0.14,False,No Failure
2020-05-24 06:00:00,Machine_H32875,3.016,310.4,133.0,49.5,1330,30,0.15,False,No Failure
2020-05-24 07:00:00,Machine_H32876,3.016,310.5,178.6,27.1,1786,35,0.175,False,No Failure
2020-05-24 08:00:00,Machine_L50643,3.016,310.5,180.9,25.5,1809,40,0.2,False,No Failure
2020-05-24 09:00:00,Machine_L50644,3.017,310.6,130.3,59.7,1303,42,0.21,False,No Failure
2020-05-24 10:00:00,Machine_18325,3.0180000000000002,310.7,138.3,45.7,1383,44,0.22,False,No Failure
2020-05-24 11:00:00,Machine_L50646,3.017,310.6,144.7,56.9,1447,47,0.235,False,No Failure
2020-05-24 12:00:00,Machine_L50647,3.0180000000000002,310.7,146.1,44.2,1461,49,0.245,False,No Failure
2020-05-24 13:00:00,Machine_L50648,3.0180000000000002,310.7,209.2,18.6,2092,51,0.255,False,No Failure
2020-05-24 14:00:00,Machine_18329,3.0180000000000002,310.7,142.9,47.9,1429,53,0.265,False,No Failure
2020-05-24 15:00:00,Machine_L50650,3.0180000000000002,310.8,173.6,26.5,1736,56,0.28,False,No Failure
2020-05-24 16:00:00,Machine_L50651,3.0180000000000002,310.7,144.1,49.3,1441,58,0.29,False,No Failure
2020-05-24 17:00:00,Machine_L50652,3.0180000000000002,310.7,152.3,43.3,1523,60,0.3,False,No Failure
2020-05-24 18:00:00,Machine_18333,3.0180000000000002,310.8,169.1,33.4,1691,62,0.31,False,No Failure
2020-05-24 19:00:00,Machine_18334,3.0189999999999997,310.8,155.7,35.3,1557,65,0.325,False,No Failure
2020-05-24 20:00:00,Machine_L50655,3.0180000000000002,310.7,164.4,33.4,1644,68,0.34,False,No Failure
2020-05-24 21:00:00,Machine_L50656,3.0180000000000002,310.6,152.2,43.8,1522,70,0.35,False,No Failure
2020-05-24 22:00:00,Machine_L50657,3.0180000000000002,310.7,154.7,41.7,1547,72,0.36,False,No Failure
2020-05-24 23:00:00,Machine_L50658,3.0180000000000002,310.7,159.7,30.8,1597,74,0.37,False,No Failure
2020-05-25 00:00:00,Machine_18339,3.0180000000000002,310.8,161.9,31.0,1619,76,0.38,False,No Failure
